Channel0	Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7	Channel8	Channel9	Channel10	Channel11	Channel12	Channel13	Channel14	Channel15	Channel16	Channel17	Channel18	Channel19
5.358656109341064511e-02	1.079206153677920943e+00	1.084370217795143976e+00	2.278641379469332692e-02	1.538959204854456128e-02	2.985222985030502180e-02	6.268831965873773726e-02	1.074967567683179803e+00	2.084167702821277945e-01	1.072193575585186735e-02	2.145171104947527496e-01	1.195376915431127646e-01	3.939047462932592641e-02	1.079166642353595496e+00	0.000000000000000000e+00	6.344482543482546366e-02	8.517293941077119443e-03	1.076008115376013263e+00	1.247703561160266456e-01	1.074022989173477605e+00
1.978880968839169086e+00	1.010780804646786990e-01	1.032621508609111033e-01	1.580542698759188402e+00	2.070580236180536104e+00	2.225114100982027165e-01	1.969850968872027819e+00	1.568502207267847837e+00	2.702869610446950038e-02	2.114344431219394305e-01	1.587237674208125560e+00	1.149852306337488528e-01	2.910217450653088470e-02	1.150313237044262443e-01	9.851011523909322665e-02	1.081343468699353050e+00	1.211639578638481693e-02	1.959032457561221463e+00	6.143523780919984967e-02	1.576135050497587509e+00
4.808436150985848090e-02	1.066638111682383538e+00	1.078130297179582753e+00	2.215542488387736014e-02	2.249052990872617286e-02	2.541023926651575504e-02	5.846744011194267981e-02	1.079397817655880054e+00	2.084542366050186335e-01	3.019575172636859706e-02	2.170602674442595470e-01	1.138077078359408939e-01	4.303155972311120681e-02	1.093073628559497967e+00	6.464335855945815279e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.080524189392194856e+00	1.203890843199648952e-01	1.080947640976876789e+00
1.970786536980141168e+00	1.090931090602122178e-01	1.062436976240859754e-01	1.578432496468372248e+00	1.894021395515315564e+00	2.144138030783848681e-01	1.968900224273722577e+00	1.568081410502500939e+00	2.843814618119171189e-02	2.115293950550569679e-01	1.588315606884225240e+00	1.151423613290871728e-01	3.077396662543811431e-02	1.153040648291580594e-01	1.048994627558319792e-01	1.079784183069390169e+00	1.227222587772106022e-02	1.958274226179145705e+00	5.465273158828049677e-02	1.578318007361719122e+00
1.980896043815664864e+00	1.066213314188767525e-01	1.102734451014636269e-01	1.582081838170182664e+00	1.879719033539537731e+00	2.151801219940476795e-01	1.972270521599099435e+00	1.582708579273542471e+00	2.131282197145626181e-02	2.069493262847488246e-01	1.588954611881044698e+00	1.103842125278210740e-01	3.446627866115683364e-02	1.111688433635997925e-01	8.471652805039471545e-02	1.080883408824000247e+00	1.287249224829547546e-02	1.961483535765995656e+00	5.844227107138612320e-02	1.576066472417435804e+00
1.979489419555492402e+00	1.101359903446932353e-01	1.107644070930946800e-01	1.580549474178536862e+00	2.089001823921530221e+00	2.174117050062924772e-01	1.969795037900700097e+00	1.585799034168185573e+00	1.981461033933465052e-02	2.133220446491558842e-01	1.584765182698647301e+00	1.123273821302589320e-01	3.242834812869802713e-02	1.153564177305924088e-01	1.474092110514543530e-01	1.084829189345598799e+00	1.136202123026071667e-02	1.958414175988155481e+00	5.848900287108322466e-02	1.576210637420606631e+00
3.937721610482228241e-02	2.069966227642935919e-01	1.073081841319075691e+00	1.570607162473752538e+00	8.787923721944063127e-03	3.942450264181179831e-02	4.892425117312798610e-02	1.089936039873272033e+00	1.085306110519328016e+00	4.475811952662960697e-02	9.980957643178259286e-03	1.085028445043026563e-01	4.423231278107075254e-02	1.964709447691742161e+00	3.489544124475327941e-02	1.389405847334254651e-02	1.397325858134269676e-02	1.079840594170266233e+00	2.192744734676205232e-03	1.958283759702772020e+00
4.955438545535103406e-02	2.982163156311280067e-02	2.488417189305681954e-02	2.111128493518784899e-01	1.988083354336416697e+00	2.210674069045058254e-01	1.975859821667044214e+00	1.562820072669575788e+00	1.134541240198385370e-01	1.562726893186317856e+00	1.580967643046390148e+00	1.365130257007412529e-01	6.230236643405941827e-02	1.217948699981936528e-01	2.759149866083601341e-02	2.172254716753252990e-01	4.332113854447797174e-02	1.572815767598548131e+00	5.895391670869030293e-02	0.000000000000000000e+00
5.414039324725232472e-02	1.078076270467033915e+00	1.084641850489070025e+00	2.087271880766999876e-02	1.554274734918880720e-02	3.123750423560016365e-02	6.219528511461881043e-02	1.073185398869717533e+00	2.079478293688507007e-01	9.849508592199036211e-03	2.151503475450910752e-01	1.180055008852704257e-01	3.863065785983152423e-02	1.078361983624406051e+00	0.000000000000000000e+00	6.565649680138575806e-02	9.884583091965805368e-03	1.073457621508964621e+00	1.263149963278635268e-01	1.076261857850759673e+00
3.897352651037797738e-02	1.084260731458380755e+00	1.087073627942175102e+00	2.340339152833579434e-02	1.234004558439291341e-02	3.005647335145842855e-02	6.345229857277762120e-02	1.073143812358890781e+00	2.064056534543135812e-01	3.147772866526916263e-03	2.140292224909695895e-01	1.219554570222023404e-01	3.613730349916399048e-02	1.073829485710939835e+00	0.000000000000000000e+00	1.022900619484706231e-01	1.448651242019373050e-02	1.071154107436646852e+00	1.263059449198156159e-01	1.076442630292007152e+00
1.979224827434380662e+00	1.070258181347371329e-01	1.031666036858766844e-01	1.578026671174358908e+00	2.038042446661884721e+00	2.217986974696042612e-01	1.971375900102416479e+00	1.556705304265583845e+00	2.395598410207373449e-02	2.154468160985179015e-01	1.588891002126878504e+00	1.137805677043881580e-01	3.279884455612847027e-02	6.031555288539809656e-02	1.221358369306421582e-01	1.082237520281049692e+00	1.158948739398496172e-02	1.958959088820327210e+00	5.905443454397953790e-02	1.574959141531100837e+00
4.917237616397102801e-02	1.079997282473576181e+00	1.085517775060959256e+00	2.043018840619470478e-02	1.438239086567774661e-02	2.915238513957982280e-02	6.307685838314226745e-02	1.074093966703693503e+00	2.068305206653282546e-01	1.210346926108647747e-02	2.148193597172069202e-01	1.235361528604740078e-01	3.753286005312977264e-02	1.079437967808744903e+00	0.000000000000000000e+00	8.723722424644833606e-02	1.182506214674352088e-02	1.075094201197199340e+00	1.256130393794033240e-01	1.074248617664934180e+00
3.507170787786730720e-02	1.076798889406088700e+00	2.068092837787886551e-01	1.549611537952744894e-02	2.305051308964206451e-03	1.146127724578868134e-01	1.958293907968450265e+00	6.386265609669308785e-02	1.078139088056768724e+00	1.552719722603622225e-02	1.967104397434188412e+00	4.894759867527617714e-02	1.970153764576745958e+00	1.083792196660494866e+00	1.226821775068475014e-02	1.947356933568111792e+00	1.099297259443014207e-01	1.062740164553192201e+00	3.784862917033426227e-02	1.557522060551772114e+00
3.014344388684390627e-02	1.081606877692781410e+00	2.032630998671014488e-01	1.220536213299240440e-02	0.000000000000000000e+00	1.032144571357847818e-01	1.959299631268860420e+00	8.019386009370667312e-02	1.075725284897484757e+00	1.247582593710932011e-02	1.978547623127170807e+00	5.004720676628427595e-02	1.967097133364322348e+00	1.102713867430968664e+00	1.370701688775266894e-02	1.955258010883411002e+00	1.008757939785642488e-01	1.051552153892134411e+00	3.618150703128644036e-02	1.568919038882243822e+00
1.981912628056865300e+00	9.931658258470715817e-02	1.035998425408851120e-01	1.582009016749306163e+00	2.090509490991118824e+00	2.167422215472026847e-01	1.969482661944558455e+00	1.553041627112730749e+00	2.196965215806187185e-02	2.090698391834523162e-01	1.590247737953537133e+00	1.128243456646954163e-01	3.967545645122230735e-02	1.111070574896450419e-01	9.851394978528674184e-02	1.079077403873417218e+00	1.316474260867872906e-02	1.965131027197394298e+00	5.353209971626304853e-02	1.573499581384648849e+00
3.727581217459231128e-02	2.045774675143317012e-01	1.090468248237976834e+00	1.570221795677136489e+00	9.412844874433223818e-03	6.209307930503425721e-02	4.151569427470350182e-02	1.087300521617684756e+00	1.077954519805258249e+00	4.733906684484989746e-02	4.907358518982458256e-03	1.143978927230268477e-01	4.440953126908510351e-02	1.959968183718551860e+00	1.387181283322782427e-02	6.510660564165396402e-03	1.716027720835969217e-02	1.077850464182863899e+00	3.777956252021995309e-02	1.958277698821413226e+00
7.250812033846736060e-02	1.066668580295847546e+00	1.087209370742530101e+00	1.471619383019722241e-02	1.538502013692629594e-02	2.875780035836769319e-02	6.152157181399781072e-02	1.073369035679546668e+00	2.050242487722753193e-01	1.947092486031484077e-02	2.137376931211933395e-01	1.192790065116657305e-01	4.166658141020591205e-02	1.076003826757385706e+00	1.546422793492041869e-01	5.968359718469967712e-02	1.525912036221681312e-02	1.073002375170811762e+00	1.221082074819196811e-01	1.083880204252384294e+00
1.577655346154469340e+00	1.947990703823034409e+00	5.308300256238461523e-02	2.197593767872003390e-01	1.978811811504783025e+00	2.139310663311295990e-02	1.969539110443386587e+00	1.166737950628817799e-01	4.147508354752067056e-02	2.147496767228100900e-01	1.579017731462622143e+00	2.839174571679940057e-02	4.012656543509981327e-02	1.123726471472764332e-01	9.356209490155795172e-03	1.571469877852740282e+00	1.952600988510267310e+00	1.956578893288035026e+00	6.616532401049984857e-02	5.591342319646020603e-02
4.754267289612847114e-02	1.079324772561147450e+00	1.084566978361984457e+00	2.486656017804363822e-02	1.332526831667303971e-02	3.061088001958790425e-02	6.400874241493234584e-02	1.072613492637660482e+00	2.088931927700526103e-01	3.088769050041966988e-03	2.125793969284721918e-01	1.213794091149504456e-01	3.655844832402247585e-02	1.070997347946706313e+00	0.000000000000000000e+00	1.136771688476610059e-01	7.640623518751880894e-03	1.072819779045002475e+00	1.277293050174088396e-01	1.074459340309941613e+00
3.891951279210316417e-02	1.065358031014632445e+00	1.071499095465568319e+00	3.285553715692392934e-02	2.735763539548129175e-02	2.240363233347265892e-02	5.616110911226075003e-02	1.084797805365076862e+00	2.106565836990710872e-01	3.477928049284863266e-02	2.175760942272995657e-01	1.018399065555874450e-01	4.258662789510508917e-02	1.100311866021727925e+00	1.021458686859635812e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.087376501455320721e+00	1.202049090134219567e-01	1.072235452364073360e+00
1.974877873160317820e+00	1.229606970868737797e-01	1.098036838993244613e-01	1.578884701090096154e+00	1.823353440428244987e+00	2.179208570655913613e-01	1.965959636018691281e+00	1.567337157402770131e+00	2.948202604637373964e-02	2.119214214893891113e-01	1.583386339458707104e+00	1.166025120306010548e-01	3.202572266181142463e-02	1.329219376334340175e-01	1.150388185422272364e-01	1.082515708891713668e+00	1.233841653621185405e-02	1.959169505773536546e+00	5.538508159703472294e-02	1.578563195252664197e+00
3.886654588952292988e-02	2.102384021546516435e-01	1.052273799676054278e+00	1.569000299403052523e+00	1.382704344244802680e-02	4.924910399777687742e-02	9.611653216363777452e-02	1.087381326642405721e+00	1.076705106285984703e+00	4.200238972141025207e-02	6.187994079067387666e-03	1.100611928375044429e-01	4.116032873278822890e-02	1.976039428818249677e+00	1.589866656012176721e-02	8.863540011575851002e-03	9.859749357938048242e-03	1.080675636532243189e+00	5.759896307039238245e-02	1.956703873682525519e+00
1.061085783093272283e+00	7.425880611162213006e-03	4.344474671677145405e-03	1.591237124011787962e+00	1.975201062001961327e+00	4.723192459190775350e-02	0.000000000000000000e+00	1.039956367924244479e-01	2.745181949563910151e-02	1.565777558996221730e+00	1.576695984514667970e+00	8.972645961617623650e-03	3.706006756692350329e-02	1.153492967196393937e-01	1.078966303177690544e-01	1.586237949713898976e+00	1.076225890222257640e-02	1.958830508136685467e+00	5.992900169395884435e-02	2.636806429094853271e-02
3.080980352974900874e-02	1.079752099194055681e+00	2.065734341958421483e-01	1.795191640728950253e-02	2.296204178376339347e-03	1.057792921349895859e-01	1.958657267889996723e+00	1.046086800108355086e-01	1.078661979882101107e+00	9.411107687539036273e-03	1.977271149822266150e+00	5.817857165213297099e-02	1.961547176193805475e+00	1.076214861247003940e+00	1.390516585796636694e-02	1.957402718250258022e+00	1.065119232637167235e-01	1.074697426604908301e+00	3.959314402044983305e-02	1.567279523565394461e+00
6.364841092469611383e-02	1.077181788770952497e+00	2.074544497759285289e-01	9.016921333851502657e-03	8.210156451202161709e-04	1.116846437538911441e-01	1.960852913617645576e+00	1.414510526578336425e-01	1.075697515891046452e+00	8.341788792826609206e-03	1.963140850913248414e+00	6.926239118971003195e-02	1.969902202660274604e+00	1.081578863976895510e+00	1.677209972113983746e-02	1.956602253026698213e+00	1.075275591395043057e-01	1.074181907838871242e+00	3.983912962877249331e-02	1.573345057184517559e+00
4.079639354625152342e-02	1.082871614934813875e+00	1.082932528624644730e+00	2.864301228764287721e-02	1.410421716275496104e-02	2.609276263718440445e-02	6.297027988653007557e-02	1.074240540770978525e+00	2.086456418193387008e-01	7.071109442233708756e-03	2.122543638949916101e-01	1.211628742849454321e-01	3.651076202523861891e-02	1.075280706616194237e+00	0.000000000000000000e+00	7.195620172858500918e-02	6.914108762904716370e-03	1.076224987563713098e+00	1.270800313398215697e-01	1.068506377555861642e+00
5.469392971595308378e-02	1.065705414774616999e+00	1.080670857136928786e+00	2.427288885078767236e-02	1.947853892919505781e-02	2.671533194341006029e-02	5.966036013919116809e-02	1.077316809627693273e+00	2.077295220490517347e-01	2.155422514674904325e-02	2.126341073856741481e-01	1.149599627570690036e-01	4.131772104591439898e-02	1.079200957808995165e+00	3.148248107962906550e-01	3.041809149858742956e-02	0.000000000000000000e+00	1.077876658238943408e+00	1.221704965081021471e-01	1.080732745337992462e+00
5.787011585513143763e-02	1.081057215625240042e+00	2.067197062796234108e-01	1.162776912746601304e-02	1.020410720178442730e-03	1.126631281472441209e-01	1.961196293539318569e+00	9.132351703020388789e-02	1.076589179539828356e+00	1.671751696233529649e-02	1.966864644764323433e+00	6.209970656354973917e-02	1.970969396178490207e+00	1.083191175599850675e+00	1.424445695149947032e-02	1.951557664417498117e+00	1.078032827886732103e-01	1.071694059555245548e+00	4.106222656529852355e-02	1.573205188095040175e+00
1.985065210361978583e+00	1.205735945218602140e-01	1.124742318171807198e-01	1.578993531030826736e+00	1.807426082311604398e+00	2.168365870914479854e-01	1.973623689767559197e+00	1.586970952872884588e+00	1.583280466765906586e-02	2.060146339978794483e-01	1.587556639720790086e+00	1.090333509131994755e-01	3.259313498682060717e-02	1.338014431045909114e-01	7.079916254068169268e-02	1.077703796930842728e+00	1.391044247546253769e-02	1.961967985286531047e+00	6.160001088551614323e-02	1.576391751845142464e+00
1.976377821362836906e+00	1.126202445593878360e-01	1.045191573224725362e-01	1.579494351342702441e+00	1.898468667687749578e+00	2.240612175043889820e-01	1.968419961537991369e+00	1.572470366111528461e+00	2.084053485627777175e-02	2.189476189242298976e-01	1.582418919463866258e+00	1.167005310836178311e-01	4.090332299300634272e-02	1.091082248405460392e-01	1.987871972656721775e-01	1.086435499276015237e+00	9.861678340950910324e-03	1.950944469975147699e+00	5.649715489616947278e-02	1.577719062455246624e+00
1.977528533740139594e+00	1.068307129397176453e-01	1.123587394821777968e-01	1.579404400996826663e+00	1.707254720558418315e+00	2.151755376193078828e-01	1.967252484014983871e+00	1.568208495898491428e+00	2.750814944359072228e-02	2.161677273908382824e-01	1.582342819192450900e+00	1.178957764338638692e-01	3.593828284856614985e-02	1.394982089437370731e-01	2.120950267995782013e-01	1.082189455543639101e+00	9.803976582217422547e-03	1.952825096775144598e+00	5.278497573554186834e-02	1.580228927735512823e+00
1.572113060625064840e+00	1.947826916626520966e+00	4.361226657119793293e-02	2.233429614983504785e-01	1.974748772139361064e+00	2.980425929692316275e-03	1.963028305891263203e+00	1.176903531515773316e-01	4.105093014360557124e-02	2.053166933796145288e-01	1.605890985281405392e+00	1.172592724560655129e-02	0.000000000000000000e+00	1.141780824865094301e-01	0.000000000000000000e+00	1.570865903969705712e+00	1.964195048309945735e+00	1.962627856818263794e+00	6.460074491000632191e-02	4.080356548869076144e-02
1.984883289290231279e+00	1.212196553258584747e-01	1.090886192363959006e-01	1.580043610374598728e+00	2.151227205622716188e+00	2.202153695053898075e-01	1.972190668347773457e+00	1.593554073106443481e+00	1.971734619806085609e-02	2.095049761025435664e-01	1.586892253482348858e+00	1.076532000876501416e-01	3.003546000769214894e-02	1.089594910533590449e-01	9.728451494777301534e-02	1.080289179476510375e+00	1.173551736395262238e-02	1.959975435773549490e+00	6.211635780310309496e-02	1.574433094448800752e+00
